idx,timestamp,is_attack,fused_u,fused_b,fused_d,max_u,mean_u,min_b,mean_b,max_d,n_sensors,n_high_u
2122,30/09/16 10,0,0.122964,0.782979,0.094057,0.997854,0.833479,0.001172,0.158011,0.103555,31,653
2123,30/09/16 11,0,0.126365,0.771513,0.102123,0.998310,0.833241,0.000913,0.158331,0.101860,31,653
2124,30/09/16 12,0,0.128409,0.763954,0.107637,0.998289,0.834314,0.000967,0.156706,0.234791,31,654
2125,30/09/16 13,0,0.151197,0.695362,0.153441,0.998336,0.834531,0.000753,0.156294,0.234791,31,659
2126,30/09/16 14,0,0.112278,0.803183,0.086026,0.998188,0.834303,0.001353,0.156670,0.182856,31,660
2127,30/09/16 15,0,0.106076,0.818989,0.074935,0.998135,0.833749,0.001421,0.157477,0.142408,31,655
2128,30/09/16 16,0,0.118566,0.805709,0.081854,0.997853,0.834076,0.001380,0.157080,0.169688,31,657
2129,30/09/16 17,0,0.119924,0.777798,0.102278,0.997876,0.834147,0.001075,0.156888,0.270475,31,655
2130,30/09/16 18,0,0.111417,0.786617,0.101966,0.997904,0.833856,0.000837,0.157400,0.210646,31,658
2131,30/09/16 19,0,0.118490,0.801471,0.080039,0.998353,0.833443,0.000652,0.158084,0.164052,31,656
2132,30/09/16 20,0,0.125908,0.737772,0.139876,0.998272,0.833911,0.001136,0.157080,0.412646,31,656
2133,30/09/16 21,0,0.130194,0.766416,0.103390,0.998254,0.834282,0.001243,0.156730,0.321369,31,657
2134,30/09/16 22,0,0.132917,0.756819,0.110264,0.998241,0.834610,0.001284,0.156399,0.250282,31,655
2135,30/09/16 23,0,0.151198,0.732827,0.115975,0.997893,0.835501,0.001731,0.155279,0.194920,31,661
2136,01/10/16 00,0,0.168782,0.665789,0.165429,0.997713,0.836637,0.001963,0.153596,0.226837,31,659
2137,01/10/16 01,0,0.182529,0.590332,0.227138,0.997741,0.839309,0.001565,0.149588,0.287970,31,660
2138,01/10/16 02,0,0.136994,0.745899,0.120768,0.998046,0.839831,0.001219,0.149012,0.224271,31,665
2139,01/10/16 03,0,0.147352,0.740333,0.112315,0.998303,0.839478,0.000949,0.149669,0.174662,31,664
2140,01/10/16 04,0,0.122319,0.795607,0.090836,0.998303,0.838113,0.000949,0.151539,0.141839,31,661
2141,01/10/16 05,0,0.119604,0.793007,0.088455,0.998262,0.838341,0.001198,0.151185,0.234791,31,659
2142,01/10/16 06,0,0.111085,0.812797,0.081064,0.997719,0.837056,0.001955,0.153008,0.182856,31,656
2143,01/10/16 07,0,0.126158,0.781343,0.092498,0.997928,0.836261,0.001686,0.154115,0.169688,31,659
2144,01/10/16 08,0,0.112694,0.797166,0.091129,0.997713,0.834995,0.001963,0.155863,0.132153,31,657
2145,01/10/16 09,0,0.103575,0.808294,0.088131,0.997732,0.833739,0.001565,0.157528,0.102921,31,654
2146,01/10/16 10,0,0.107964,0.813423,0.078613,0.997822,0.833425,0.001219,0.157979,0.100608,31,653
2147,01/10/16 11,0,0.122650,0.783176,0.094174,0.998303,0.833557,0.000949,0.157794,0.107855,31,652
2148,01/10/16 12,0,0.121443,0.752721,0.125836,0.998303,0.834459,0.000949,0.156210,0.374970,31,654
2149,01/10/16 13,0,0.112324,0.801310,0.086366,0.997812,0.834062,0.001339,0.156837,0.292027,31,658
2150,01/10/16 14,0,0.115776,0.791093,0.093131,0.997768,0.834278,0.001043,0.156589,0.227431,31,659
2151,01/10/16 15,0,0.126880,0.781493,0.097380,0.998262,0.834696,0.000812,0.156079,0.177123,31,656
2152,01/10/16 16,0,0.154560,0.693950,0.151491,0.998326,0.836024,0.000633,0.154205,0.257079,31,660
2153,01/10/16 17,0,0.130551,0.782528,0.088969,0.997768,0.835341,0.000493,0.155271,0.200214,31,660
2154,01/10/16 18,0,0.126661,0.774415,0.098924,0.997930,0.835383,0.000384,0.155333,0.155927,31,659
2155,01/10/16 19,0,0.130749,0.749454,0.128861,0.998388,0.836455,0.000299,0.153586,0.365640,31,656
2156,01/10/16 20,0,0.133328,0.753495,0.113177,0.997946,0.836284,0.001664,0.153875,0.284761,31,658
2157,01/10/16 21,0,0.138468,0.747448,0.117497,0.997988,0.836557,0.001567,0.153599,0.221772,31,660
2158,01/10/16 22,0,0.141854,0.737824,0.120697,0.998258,0.838450,0.001220,0.151124,0.172716,31,655
2159,01/10/16 23,0,0.148330,0.721088,0.130582,0.998298,0.839949,0.000958,0.148895,0.233420,31,660
2160,02/10/16 00,0,0.168468,0.635623,0.195909,0.998337,0.841064,0.000746,0.146938,0.284208,31,669
2161,02/10/16 01,0,0.149843,0.688579,0.161578,0.998262,0.840718,0.001198,0.147563,0.221341,31,667
2162,02/10/16 02,0,0.147817,0.716104,0.136079,0.998262,0.841244,0.001198,0.147023,0.172381,31,661
2163,02/10/16 03,0,0.148462,0.713577,0.137962,0.998159,0.840853,0.001219,0.147689,0.169688,31,662
2164,02/10/16 04,0,0.165309,0.691279,0.143412,0.998303,0.842056,0.000949,0.146039,0.234791,31,662
2165,02/10/16 05,0,0.150526,0.693142,0.156333,0.997926,0.841572,0.001538,0.146505,0.298651,31,665
2166,02/10/16 06,0,0.149600,0.709021,0.141378,0.998262,0.839754,0.001198,0.149154,0.232589,31,666
2167,02/10/16 07,0,0.149817,0.708140,0.142043,0.997907,0.839782,0.001125,0.149285,0.181141,31,658
2168,02/10/16 08,0,0.159572,0.697681,0.142747,0.997450,0.839890,0.000876,0.149248,0.169688,31,657
2169,02/10/16 09,0,0.150113,0.706930,0.142957,0.997699,0.840578,0.000682,0.148146,0.288337,31,662
2170,02/10/16 10,0,0.152579,0.706521,0.143267,0.997936,0.839767,0.000531,0.149330,0.224557,31,664
2171,02/10/16 11,0,0.162996,0.689518,0.147486,0.998393,0.839344,0.000414,0.150007,0.174885,31,661
2172,02/10/16 12,0,0.175544,0.662418,0.162038,0.997656,0.838992,0.001829,0.150609,0.146878,31,661
2173,02/10/16 13,0,0.185230,0.635147,0.179623,0.997768,0.839053,0.001425,0.150637,0.161541,31,660
2174,02/10/16 14,0,0.137043,0.733038,0.129919,0.998262,0.837593,0.001110,0.152673,0.125808,31,660
2175,02/10/16 15,0,0.135308,0.736953,0.127740,0.998318,0.836463,0.000864,0.154226,0.104364,31,660
2176,02/10/16 16,0,0.134492,0.739101,0.126407,0.997933,0.836082,0.000741,0.154789,0.112677,31,654
2177,02/10/16 17,0,0.137749,0.740449,0.125518,0.997929,0.835594,0.000577,0.155492,0.115171,31,654
2178,02/10/16 18,0,0.139644,0.741405,0.124858,0.998387,0.835102,0.000450,0.156218,0.133709,31,658
2179,02/10/16 19,0,0.157243,0.713401,0.129356,0.997853,0.835076,0.001782,0.156281,0.157533,31,656
2180,02/10/16 20,0,0.171767,0.673189,0.155044,0.997853,0.835150,0.001558,0.156129,0.166581,31,656
2181,02/10/16 21,0,0.180986,0.650107,0.168906,0.998259,0.835229,0.001213,0.155994,0.151500,31,657
2182,02/10/16 22,0,0.187672,0.629750,0.182578,0.998303,0.835361,0.000955,0.155815,0.157533,31,658
2183,02/10/16 23,0,0.161886,0.677113,0.162180,0.998335,0.835025,0.000761,0.156290,0.129303,31,659
2184,03/10/16 00,0,0.168330,0.673792,0.157878,0.998059,0.834666,0.001518,0.156799,0.134291,31,659
2185,03/10/16 01,0,0.173537,0.661284,0.165179,0.998262,0.834331,0.001198,0.157256,0.136784,31,658
2186,03/10/16 02,0,0.176603,0.652841,0.170556,0.998262,0.834154,0.001163,0.157460,0.136784,31,655
2187,03/10/16 03,0,0.171440,0.660155,0.168405,0.998303,0.834316,0.000906,0.157217,0.126809,31,655
2188,03/10/16 04,0,0.146958,0.705144,0.147898,0.998344,0.836289,0.000705,0.154442,0.234791,31,656
2189,03/10/16 05,0,0.148515,0.709320,0.142165,0.997853,0.838132,0.001538,0.151833,0.234791,31,659
2190,03/10/16 06,0,0.164303,0.695899,0.139799,0.998262,0.838164,0.001198,0.151717,0.214124,31,668
2191,03/10/16 07,0,0.137903,0.750472,0.111625,0.998262,0.837846,0.000956,0.152189,0.166760,31,664
2192,03/10/16 08,0,0.118498,0.801492,0.080009,0.998338,0.836274,0.000745,0.154343,0.129873,31,659
2193,03/10/16 09,0,0.126180,0.739943,0.133876,0.998034,0.836434,0.001550,0.153824,0.347314,31,657
2194,03/10/16 10,0,0.130192,0.766451,0.103357,0.998090,0.835383,0.001478,0.155376,0.270489,31,657
2195,03/10/16 11,0,0.132914,0.756846,0.110240,0.998215,0.835497,0.001318,0.155313,0.210657,31,656
2196,03/10/16 12,0,0.138007,0.749970,0.115281,0.998257,0.835930,0.001229,0.154798,0.164060,31,654
2197,03/10/16 13,0,0.159725,0.705140,0.145201,0.997713,0.837080,0.001963,0.153093,0.246737,31,660
2198,03/10/16 14,0,0.176381,0.622397,0.201223,0.997741,0.838554,0.001927,0.150727,0.281386,31,661
2199,03/10/16 15,0,0.134295,0.740574,0.129107,0.997834,0.837845,0.001808,0.151771,0.219144,31,662
2200,03/10/16 16,0,0.131673,0.762362,0.105965,0.997861,0.836811,0.001772,0.153248,0.170669,31,661
2201,03/10/16 17,0,0.122104,0.795583,0.089070,0.998068,0.836603,0.001506,0.153629,0.169688,31,657
2202,03/10/16 18,0,0.147810,0.737980,0.117829,0.998254,0.835901,0.001244,0.154566,0.206809,31,659
2203,03/10/16 19,0,0.105963,0.816743,0.077294,0.998260,0.834342,0.001210,0.156758,0.161063,31,657
2204,03/10/16 20,0,0.099950,0.831595,0.070395,0.998250,0.833554,0.001267,0.157867,0.125436,31,654
2205,03/10/16 21,0,0.120860,0.749685,0.129455,0.998254,0.834479,0.001244,0.156282,0.404249,31,652
2206,03/10/16 22,0,0.132987,0.764552,0.102461,0.998019,0.833867,0.001570,0.157268,0.314830,31,656
2207,03/10/16 23,0,0.158109,0.696245,0.145645,0.998074,0.834000,0.001498,0.157152,0.245189,31,659
2208,04/10/16 00,0,0.173125,0.651746,0.175129,0.998102,0.834335,0.001462,0.156822,0.190954,31,655
2209,04/10/16 01,0,0.165849,0.666226,0.167925,0.998102,0.834180,0.001462,0.157107,0.148715,31,658
2210,04/10/16 02,0,0.119821,0.786242,0.093937,0.997991,0.833635,0.001219,0.157884,0.115819,31,658
2211,04/10/16 03,0,0.119667,0.796169,0.084165,0.998303,0.833110,0.000949,0.158607,0.112338,31,654
2212,04/10/16 04,0,0.118223,0.790254,0.096684,0.998303,0.834015,0.000949,0.157346,0.169688,31,654
2213,04/10/16 05,0,0.147627,0.739232,0.113141,0.998290,0.837064,0.001028,0.153191,0.234791,31,654
2214,04/10/16 06,0,0.165370,0.690776,0.143854,0.998025,0.838231,0.000857,0.151473,0.256388,31,663
2215,04/10/16 07,0,0.135482,0.762431,0.105107,0.997914,0.836849,0.000667,0.153455,0.199675,31,665
2216,04/10/16 08,0,0.144777,0.737273,0.117950,0.998375,0.835818,0.000520,0.154924,0.155507,31,663
2217,04/10/16 09,0,0.138366,0.741302,0.120333,0.997946,0.835224,0.001664,0.155762,0.121109,31,655
2218,04/10/16 10,0,0.161402,0.698616,0.139981,0.997817,0.835679,0.001490,0.155138,0.146424,31,654
2219,04/10/16 11,0,0.134971,0.747975,0.117053,0.998194,0.837324,0.001160,0.152911,0.143491,31,657
2220,04/10/16 12,0,0.147530,0.734867,0.120364,0.998311,0.839148,0.000904,0.150273,0.198622,31,661
2221,04/10/16 13,0,0.168188,0.645960,0.185852,0.998333,0.841438,0.000771,0.146802,0.282327,31,663
2222,04/10/16 14,0,0.138438,0.749326,0.112236,0.998051,0.841375,0.001396,0.146909,0.219876,31,666
2223,04/10/16 15,0,0.149144,0.733953,0.120113,0.997768,0.841323,0.001088,0.147081,0.171240,31,665
2224,04/10/16 16,0,0.154104,0.718884,0.128432,0.998262,0.840667,0.000847,0.148122,0.133362,31,662
2225,04/10/16 17,0,0.158082,0.704350,0.137569,0.998286,0.839817,0.000660,0.149339,0.128701,31,664
2226,04/10/16 18,0,0.161479,0.692964,0.145556,0.997594,0.839986,0.000514,0.148954,0.285338,31,660
2227,04/10/16 19,0,0.162793,0.686609,0.150598,0.997948,0.839309,0.000400,0.150022,0.222222,31,661
2228,04/10/16 20,0,0.164627,0.680485,0.154888,0.998402,0.838616,0.000312,0.151065,0.173067,31,660
2229,04/10/16 21,0,0.170880,0.666890,0.162230,0.997907,0.838432,0.001346,0.151413,0.135180,31,659
2230,04/10/16 22,0,0.183692,0.637165,0.179143,0.998287,0.839751,0.001049,0.149725,0.159292,31,659
2231,04/10/16 23,0,0.152273,0.724335,0.127490,0.998275,0.838835,0.001118,0.150946,0.163350,31,662
2232,05/10/16 00,0,0.170388,0.656451,0.173161,0.998082,0.838110,0.001489,0.151839,0.228206,31,662
2233,05/10/16 01,0,0.141333,0.712468,0.146199,0.997747,0.837085,0.001919,0.153220,0.177727,31,659
2234,05/10/16 02,0,0.141620,0.741554,0.124395,0.997830,0.836477,0.001538,0.154035,0.138414,31,657
2235,05/10/16 03,0,0.142534,0.734461,0.123005,0.998262,0.836117,0.001198,0.154602,0.169688,31,655
2236,05/10/16 04,0,0.146469,0.745201,0.117569,0.998303,0.836815,0.000949,0.153635,0.171861,31,657
2237,05/10/16 05,0,0.118109,0.793746,0.099974,0.998317,0.836566,0.000867,0.153887,0.234791,31,658
2238,05/10/16 06,0,0.103229,0.815287,0.081484,0.997962,0.835248,0.001642,0.155650,0.182856,31,660
2239,05/10/16 07,0,0.133964,0.762159,0.103876,0.997960,0.835043,0.001646,0.155936,0.169688,31,657
2240,05/10/16 08,0,0.158649,0.699853,0.141498,0.997797,0.835728,0.001700,0.154916,0.188956,31,655
2241,05/10/16 09,0,0.135868,0.755931,0.108201,0.998210,0.834848,0.001324,0.156105,0.147159,31,658
2242,05/10/16 10,0,0.101324,0.840637,0.073004,0.998177,0.834257,0.001266,0.156869,0.114608,31,657
2243,05/10/16 11,0,0.117240,0.799965,0.082795,0.998280,0.833873,0.000986,0.157447,0.110925,31,653
2244,05/10/16 12,0,0.123976,0.782619,0.093405,0.998334,0.833351,0.000768,0.158191,0.115267,31,655
2245,05/10/16 13,0,0.119208,0.788853,0.091939,0.998290,0.833896,0.001028,0.157333,0.234791,31,655
2246,05/10/16 14,0,0.151164,0.683528,0.165308,0.998191,0.834369,0.001349,0.156381,0.349313,31,655
2247,05/10/16 15,0,0.114925,0.804559,0.089285,0.998062,0.834023,0.001247,0.156973,0.272046,31,658
2248,05/10/16 16,0,0.111293,0.797238,0.091469,0.998012,0.833300,0.000971,0.157971,0.211869,31,656
2249,05/10/16 17,0,0.121809,0.777734,0.100457,0.998336,0.833469,0.000756,0.157843,0.165004,31,656
2250,05/10/16 18,0,0.136068,0.776918,0.087014,0.997994,0.835392,0.001601,0.155372,0.169688,31,653
2251,05/10/16 19,0,0.135302,0.762462,0.111738,0.998002,0.835457,0.001591,0.155193,0.312739,31,661
2252,05/10/16 20,0,0.149696,0.701746,0.148558,0.998084,0.835344,0.001485,0.155391,0.243561,31,659
2253,05/10/16 21,0,0.149783,0.709189,0.145608,0.998255,0.836392,0.001238,0.154091,0.189686,31,658
2254,05/10/16 22,0,0.168658,0.666372,0.164970,0.998258,0.837411,0.001222,0.152716,0.220873,31,657
2255,05/10/16 23,0,0.182898,0.590012,0.227090,0.998299,0.838171,0.000974,0.151405,0.287230,31,663
2256,06/10/16 00,0,0.192206,0.538474,0.269320,0.997889,0.838935,0.001736,0.149929,0.286089,31,662
2257,06/10/16 01,0,0.197898,0.512044,0.290058,0.997908,0.838023,0.001538,0.151236,0.248019,31,662
2258,06/10/16 02,0,0.188414,0.561287,0.250298,0.998262,0.837920,0.001198,0.151498,0.193158,31,660
2259,06/10/16 03,0,0.123369,0.795955,0.093070,0.998263,0.838038,0.001190,0.151346,0.234791,31,656
2260,06/10/16 04,0,0.136928,0.763382,0.108432,0.998303,0.836663,0.000949,0.153298,0.182856,31,662
2261,06/10/16 05,0,0.117780,0.786171,0.096902,0.997768,0.836400,0.001538,0.153756,0.169688,31,657
2262,06/10/16 06,0,0.147113,0.737488,0.117438,0.998262,0.839005,0.001198,0.150251,0.234791,31,653
2263,06/10/16 07,0,0.157637,0.650233,0.192130,0.998274,0.839838,0.001124,0.148915,0.351646,31,662
2264,06/10/16 08,0,0.103824,0.814217,0.081960,0.997928,0.837412,0.001686,0.152299,0.273862,31,667
2265,06/10/16 09,0,0.091986,0.830746,0.077268,0.997713,0.835625,0.001391,0.154799,0.213284,31,660
2266,06/10/16 10,0,0.110841,0.816259,0.072900,0.997814,0.834534,0.001084,0.156372,0.166106,31,652
2267,06/10/16 11,0,0.103460,0.816584,0.079956,0.997863,0.833621,0.000844,0.157676,0.129363,31,651
2268,06/10/16 12,0,0.102401,0.814915,0.082684,0.998303,0.832934,0.000657,0.158619,0.100748,31,653
2269,06/10/16 13,0,0.109899,0.814258,0.081255,0.998376,0.833241,0.000512,0.158218,0.102591,31,654
2270,06/10/16 14,0,0.133559,0.726793,0.149819,0.997903,0.836029,0.001718,0.154033,0.417977,31,654
2271,06/10/16 15,0,0.115671,0.803359,0.086670,0.997580,0.837204,0.001379,0.152565,0.325521,31,662
2272,06/10/16 16,0,0.143407,0.762285,0.094308,0.997768,0.837452,0.001074,0.152390,0.253516,31,666
2273,06/10/16 17,0,0.126514,0.775950,0.097536,0.998262,0.836899,0.000837,0.153212,0.197438,31,661
2274,06/10/16 18,0,0.130656,0.763096,0.106248,0.998353,0.836240,0.000652,0.154163,0.153765,31,660
2275,06/10/16 19,0,0.133265,0.754294,0.112441,0.998272,0.835675,0.001136,0.154978,0.119752,31,656
2276,06/10/16 20,0,0.138459,0.748043,0.116947,0.998149,0.835398,0.001235,0.155321,0.114453,31,655
2277,06/10/16 21,0,0.141848,0.737871,0.120282,0.998295,0.835940,0.000962,0.154578,0.118279,31,655
2278,06/10/16 22,0,0.144152,0.729800,0.126048,0.998337,0.838270,0.000749,0.151093,0.271981,31,656
2279,06/10/16 23,0,0.164484,0.677618,0.157898,0.998336,0.839608,0.000753,0.149385,0.211819,31,664
2280,07/10/16 00,0,0.178984,0.612743,0.208273,0.998312,0.839951,0.000899,0.148914,0.251369,31,666
2281,07/10/16 01,0,0.188262,0.572639,0.239099,0.998095,0.839959,0.001219,0.148927,0.232839,31,666
2282,07/10/16 02,0,0.194210,0.550797,0.254993,0.998303,0.840436,0.000949,0.148322,0.214308,31,662
2283,07/10/16 03,0,0.149128,0.711654,0.160765,0.997945,0.841099,0.001065,0.147466,0.169688,31,659
2284,07/10/16 04,0,0.149317,0.710169,0.140513,0.998262,0.841597,0.000829,0.146855,0.185949,31,662
2285,07/10/16 05,0,0.150690,0.709026,0.141374,0.998303,0.840333,0.000646,0.148614,0.144817,31,663
2286,07/10/16 06,0,0.154475,0.702278,0.143247,0.998378,0.840196,0.000503,0.148737,0.234791,31,662
2287,07/10/16 07,0,0.163117,0.684673,0.152209,0.997497,0.839981,0.001304,0.149191,0.182856,31,658
2288,07/10/16 08,0,0.162772,0.682483,0.154745,0.997349,0.840263,0.001015,0.148889,0.208688,31,661
2289,07/10/16 09,0,0.136868,0.733873,0.129259,0.997880,0.838916,0.000791,0.150791,0.162527,31,662
2290,07/10/16 10,0,0.135175,0.737590,0.127235,0.997519,0.837460,0.000616,0.152822,0.126576,31,661
2291,07/10/16 11,0,0.134390,0.739592,0.126018,0.997474,0.836464,0.000480,0.154253,0.110925,31,656
2292,07/10/16 12,0,0.133954,0.740828,0.125217,0.997918,0.835549,0.000374,0.155475,0.114345,31,655
2293,07/10/16 13,0,0.133686,0.741651,0.124664,0.998379,0.834796,0.000291,0.156506,0.101860,31,656
2294,07/10/16 14,0,0.133509,0.742224,0.124268,0.998236,0.834319,0.001290,0.157173,0.101860,31,655
2295,07/10/16 15,0,0.133387,0.742634,0.123978,0.998194,0.835302,0.001345,0.155574,0.308663,31,655
2296,07/10/16 16,0,0.133301,0.742935,0.123763,0.997853,0.834736,0.001782,0.156381,0.240387,31,658
2297,07/10/16 17,0,0.133881,0.743208,0.123563,0.997853,0.834034,0.001782,0.157353,0.187213,31,658
2298,07/10/16 18,0,0.135925,0.743414,0.123411,0.997853,0.833683,0.001709,0.157859,0.145802,31,654
2299,07/10/16 19,0,0.133135,0.743571,0.123295,0.997853,0.833495,0.001331,0.158124,0.113551,31,654
2300,07/10/16 20,0,0.133104,0.743691,0.123205,0.997896,0.833339,0.001036,0.158329,0.101860,31,654
2301,07/10/16 21,0,0.133081,0.743783,0.123136,0.998327,0.834749,0.000807,0.156151,0.348694,31,656
2302,07/10/16 22,0,0.133063,0.743854,0.123083,0.998287,0.835084,0.001045,0.155741,0.271563,31,657
2303,07/10/16 23,0,0.133049,0.743909,0.123042,0.998314,0.834656,0.000886,0.156362,0.211493,31,661
2304,08/10/16 00,0,0.133038,0.743952,0.123010,0.998302,0.834022,0.000957,0.157294,0.164711,31,657
2305,08/10/16 01,0,0.133030,0.743985,0.122985,0.998290,0.833536,0.001027,0.157995,0.128277,31,656
2306,08/10/16 02,0,0.133024,0.744011,0.122965,0.998262,0.834720,0.001198,0.156252,0.234791,31,654
2307,08/10/16 03,0,0.149017,0.706484,0.144498,0.998272,0.835823,0.001136,0.154704,0.234791,31,657
2308,08/10/16 04,0,0.117975,0.801910,0.091599,0.997956,0.836069,0.001219,0.154362,0.182856,31,659
2309,08/10/16 05,0,0.147649,0.740452,0.111899,0.998303,0.835780,0.000949,0.154713,0.169688,31,661
2310,08/10/16 06,0,0.129551,0.749962,0.121546,0.998262,0.836869,0.001198,0.152964,0.312739,31,659
2311,08/10/16 07,0,0.159393,0.663958,0.177169,0.998287,0.837635,0.001049,0.151851,0.243561,31,659
2312,08/10/16 08,0,0.148217,0.740446,0.111337,0.998033,0.837036,0.001551,0.152839,0.189686,31,660
2313,08/10/16 09,0,0.130212,0.764429,0.107906,0.997713,0.835614,0.001963,0.154887,0.147727,31,660
2314,08/10/16 10,0,0.132927,0.756721,0.110352,0.997814,0.834771,0.001813,0.156132,0.115050,31,658
2315,08/10/16 11,0,0.134757,0.749887,0.115642,0.997852,0.835135,0.001412,0.155741,0.115347,31,653
2316,08/10/16 12,0,0.136548,0.743869,0.119949,0.997713,0.835649,0.001100,0.155116,0.143491,31,655
2317,08/10/16 13,0,0.158505,0.705588,0.135907,0.997882,0.836342,0.000857,0.154067,0.201443,31,660
2318,08/10/16 14,0,0.174977,0.626825,0.198198,0.998350,0.839051,0.000667,0.150104,0.273862,31,660
2319,08/10/16 15,0,0.147943,0.735003,0.126154,0.997808,0.840098,0.001795,0.148733,0.213284,31,663
2320,08/10/16 16,0,0.136583,0.752649,0.110768,0.997797,0.838843,0.001398,0.150554,0.166106,31,667
2321,08/10/16 17,0,0.105422,0.799914,0.094664,0.997797,0.837295,0.001089,0.152706,0.129363,31,659
2322,08/10/16 18,0,0.121092,0.795250,0.083658,0.997713,0.836075,0.000848,0.154442,0.122507,31,656
2323,08/10/16 19,0,0.120442,0.764849,0.114708,0.997915,0.835894,0.000660,0.154432,0.339984,31,655
2324,08/10/16 20,0,0.094731,0.837507,0.067762,0.998376,0.834374,0.000514,0.156579,0.264780,31,656
2325,08/10/16 21,0,0.084077,0.856031,0.062697,0.998263,0.833157,0.001190,0.158292,0.206211,31,656
2326,08/10/16 22,0,0.123580,0.792846,0.083574,0.997713,0.832597,0.001963,0.159151,0.160597,31,652
2327,08/10/16 23,0,0.113829,0.803563,0.083166,0.997713,0.832141,0.001565,0.159853,0.125073,31,652
2328,09/10/16 00,0,0.145318,0.739265,0.115418,0.997822,0.831935,0.001219,0.160166,0.167983,31,653
2329,09/10/16 01,0,0.129625,0.756813,0.113562,0.998303,0.832048,0.000949,0.160057,0.130825,31,655
2330,09/10/16 02,0,0.125373,0.777895,0.096731,0.998303,0.833259,0.000949,0.158433,0.169688,31,653
2331,09/10/16 03,0,0.147202,0.741612,0.111187,0.998262,0.834190,0.001074,0.157126,0.169688,31,655
2332,09/10/16 04,0,0.136490,0.722125,0.141385,0.998262,0.836212,0.000837,0.154089,0.340914,31,659
2333,09/10/16 05,0,0.149271,0.705430,0.145299,0.998353,0.837675,0.000652,0.151992,0.265504,31,663
2334,09/10/16 06,0,0.159984,0.657339,0.182677,0.998305,0.839513,0.000939,0.149016,0.337743,31,663
2335,09/10/16 07,0,0.173467,0.638102,0.188614,0.998012,0.840746,0.001578,0.147626,0.263035,31,664
2336,09/10/16 08,0,0.130877,0.761420,0.121008,0.997768,0.840054,0.001892,0.148657,0.228212,31,666
2337,09/10/16 09,1,0.148646,0.704827,0.146527,0.997768,0.839480,0.001892,0.149329,0.322324,31,663
